1,2,journal,title
2018-06-12,2018-07-09,Journal of Medical Systems,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
2018-06-12,2018-07-09,Current Psychiatry Reports,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
2018-06-12,2018-07-09,Current Psychiatry Reports,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
2017-12-29,2018-06-13,Brain Structure and Function,"Health outcomes associated with reallocations of time between sleep, sedentary behaviour, and physical activity: a systematic scoping review of isotemporal substitution studies"
2018-02-06,2018-06-01,Current Cardiovascular Risk Reports,Cognitive-Behavioural therapy and interpersonal psychotherapy for the treatment of post-natal depression: a narrative review
2018-02-06,2018-06-01,Current Pain and Headache Reports,Cognitive-Behavioural therapy and interpersonal psychotherapy for the treatment of post-natal depression: a narrative review
2017-11-21,2018-05-21,Neuroscience and Behavioral Physiology,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Neuroscience and Behavioral Physiology,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Osteoporosis International,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Metabolic Brain Disease,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Cognitive Therapy and Research,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,PharmacoEconomics & Outcomes News,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Journal of Neural Transmission,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Child Psychiatry & Human Development,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Journal of Rational-Emotive & Cognitive-Behavior Therapy,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Psychological Injury and Law,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-11-21,2018-05-21,Journal of Child and Family Studies,The impact of child maltreatment on non-suicidal self-injury: data from a representative sample of the general population
2017-06-13,2018-04-02,Neuropsychology Review,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Nuclear Medicine and Molecular Imaging,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,International Journal of Behavioral Medicine,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Global Social Welfare,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Brain Structure and Function,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Clinical Child and Family Psychology Review,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Aging Clinical and Experimental Research,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Journal of Psychopathology and Behavioral Assessment,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Journal of Pediatric Neuropsychology,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Journal of Psychopathology and Behavioral Assessment,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Applied Magnetic Resonance,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Cognitive Therapy and Research,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,European Child & Adolescent Psychiatry,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Acta Neurochirurgica,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Molecular Neurobiology,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2017-06-13,2018-04-02,Current Hematologic Malignancy Reports,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis
2018-02-07,2018-04-18,EPMA Journal,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,European Archives of Oto-Rhino-Laryngology,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Journal of Behavioral Medicine,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Mindfulness,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,International Journal of Mental Health and Addiction,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Journal of Rational-Emotive & Cognitive-Behavior Therapy,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Molecular Neurobiology,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,CNS Drugs,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Drug Delivery and Translational Research,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,European Child & Adolescent Psychiatry,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,International Journal of Behavioral Medicine,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Neuroscience and Behavioral Physiology,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Investigational New Drugs,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Child Psychiatry & Human Development,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Journal of Mammary Gland Biology and Neoplasia,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Journal of Autism and Developmental Disorders,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Journal of Psychosocial Rehabilitation and Mental Health,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-02-07,2018-04-18,Journal of Technology in Behavioral Science,Mental stress as consequence and cause of vision loss: the dawn of psychosomatic ophthalmology for preventive and personalized medicine
2018-01-02,2018-04-17,Journal of Occupational Rehabilitation,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,European Archives of Psychiatry and Clinical Neuroscience,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Current Medical Science,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Journal of Technology in Behavioral Science,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Archives of Women's Mental Health,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Current Treatment Options in Psychiatry,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Reactions Weekly,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Activitas Nervosa Superior,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,ADHD Attention Deficit and Hyperactivity Disorders,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Neuroscience and Behavioral Physiology,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Psychiatric Quarterly,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,International Journal of Behavioral Medicine,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
2018-01-02,2018-04-17,Cognitive Therapy and Research,Attributions and private theories of mental illness among young adults seeking psychiatric treatment in Nairobi: an interpretive phenomenological analysis
