1,2,journal,title
2017-07-31,2017-12-15,Molecular Neurobiology,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Current Hematologic Malignancy Reports,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,EPMA Journal,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,European Archives of Oto-Rhino-Laryngology,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-09-06,2018-03-06,Journal of Behavioral Medicine,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Mindfulness,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,International Journal of Mental Health and Addiction,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Journal of Rational-Emotive & Cognitive-Behavior Therapy,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Molecular Neurobiology,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,CNS Drugs,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Drug Delivery and Translational Research,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,European Child & Adolescent Psychiatry,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,International Journal of Behavioral Medicine,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Neuroscience and Behavioral Physiology,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Investigational New Drugs,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Child Psychiatry & Human Development,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Journal of Mammary Gland Biology and Neoplasia,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Journal of Autism and Developmental Disorders,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Journal of Psychosocial Rehabilitation and Mental Health,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Journal of Technology in Behavioral Science,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-09-06,2018-03-06,Journal of Occupational Rehabilitation,Temporal relationship between daily pain and actigraphy sleep patterns in pediatric sickle cell disease
2017-07-06,2018-01-15,European Archives of Psychiatry and Clinical Neuroscience,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Current Medical Science,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Journal of Technology in Behavioral Science,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Archives of Women's Mental Health,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Current Treatment Options in Psychiatry,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Reactions Weekly,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Activitas Nervosa Superior,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,ADHD Attention Deficit and Hyperactivity Disorders,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Neuroscience and Behavioral Physiology,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Psychiatric Quarterly,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,International Journal of Behavioral Medicine,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Cognitive Therapy and Research,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Journal of Contemporary Psychotherapy,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Reactions Weekly,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-07-06,2018-01-15,Reactions Weekly,Mindfulness vs psychoeducation in adult ADHD: a randomized controlled trial
2017-11-02,2018-02-06,Psychopharmacology,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Child & Youth Care Forum,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Journal of Psychopathology and Behavioral Assessment,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Journal of Psychopathology and Behavioral Assessment,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,International Journal of Cognitive Therapy,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Psychological Injury and Law,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,European Archives of Psychiatry and Clinical Neuroscience,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Neuropsychology Review,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Journal of Clinical Psychology in Medical Settings,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Cardiovascular Toxicology,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Journal of Racial and Ethnic Health Disparities,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Journal of Psychopathology and Behavioral Assessment,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Neurological Sciences,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,ADHD Attention Deficit and Hyperactivity Disorders,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Adolescent Research Review,From gene networks to drugs: systems pharmacology approaches for AUD
2017-11-02,2018-02-06,Clinical Social Work Journal,From gene networks to drugs: systems pharmacology approaches for AUD
2018-02-21,2018-04-13,Acta Neurologica Belgica,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Molecular Neurobiology,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Journal of Racial and Ethnic Health Disparities,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Psychiatric Quarterly,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Current Obesity Reports,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Journal of Immigrant and Minority Health,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Current Addiction Reports,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Journal of Religion and Health,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Journal of Cancer Survivorship,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Psychopharmacology,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Acta Neurologica Belgica,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Tijdschrift voor Gerontologie en Geriatrie,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2018-02-21,2018-04-13,Brain Imaging and Behavior,Genetic Creutzfeldt–Jakob disease with an 8-year disease course
2017-12-08,2018-05-10,Current Psychiatry Reports,Cytokine alterations in first-episode schizophrenia and bipolar disorder: relationships to brain structure and symptoms
2017-12-08,2018-05-10,Current Psychiatry Reports,Cytokine alterations in first-episode schizophrenia and bipolar disorder: relationships to brain structure and symptoms
2017-09-23,2018-05-02,Current Psychiatry Reports,Anxiety and depression in primary Sjögren’s syndrome: a cross-sectional study
2017-09-23,2018-05-02,Current Atherosclerosis Reports,Anxiety and depression in primary Sjögren’s syndrome: a cross-sectional study
2017-06-26,2018-04-18,Applied Intelligence,Delayed anxiety and depressive morbidity among dengue patients in a multi-ethnic urban setting: first report from Sri Lanka
2017-06-26,2018-04-18,Molecular Neurobiology,Delayed anxiety and depressive morbidity among dengue patients in a multi-ethnic urban setting: first report from Sri Lanka
2017-06-26,2018-04-18,Journal of Abnormal Child Psychology,Delayed anxiety and depressive morbidity among dengue patients in a multi-ethnic urban setting: first report from Sri Lanka
2017-06-26,2018-04-18,Journal of Child and Family Studies,Delayed anxiety and depressive morbidity among dengue patients in a multi-ethnic urban setting: first report from Sri Lanka
2017-06-26,2018-04-18,Journal of Abnormal Child Psychology,Delayed anxiety and depressive morbidity among dengue patients in a multi-ethnic urban setting: first report from Sri Lanka
2017-06-26,2018-04-18,Neurochemical Research,Delayed anxiety and depressive morbidity among dengue patients in a multi-ethnic urban setting: first report from Sri Lanka
